BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Total_Spend,Payment_to_MinPay,Balance_Limit_Ratio,Cluster
4476.634442,1.0,0.0,0.0,0.0,6118.973106,0.0,0.0,0.0,0.416667,20,0,6000.0,3395.637883,1532.092391,0.0,12,6118.973106,2.216340137699045,0.7461057390898237,1
6069.720873,1.0,0.0,0.0,0.0,3189.058341,0.0,0.0,0.0,0.166667,2,0,12000.0,3357.944033,1437.438437,0.0,12,3189.058341,2.336061095352071,0.5058100723284916,1
536.027158,1.0,0.0,0.0,0.0,1057.951828,0.0,0.0,0.0,0.166667,3,0,1200.0,1326.002237,286.69926,0.0,12,1057.951828,4.625063178570354,0.44668929461092255,1
5044.179003,1.0,966.6,0.0,966.6,774.254505,1.0,0.0,1.0,0.083333,3,48,4500.0,3332.360525,31871.36379,0.0,12,1740.854505,0.10455657140721415,1.1209286648423809,0
97.16839,1.0,1639.92,0.0,1639.92,0.0,1.0,0.0,1.0,0.0,0,12,2150.0,1620.285733,1555.793076,0.083333,12,1639.92,1.0414532289546374,0.04519459978979255,2
1339.008889,1.0,0.0,0.0,0.0,1982.368623,0.0,0.0,0.0,0.125,1,0,2500.0,1331.706743,232.422715,0.0,8,1982.368623,5.7296752845488745,0.5356035534575857,1
2786.743524,1.0,231.63,86.63,145.0,0.0,0.5,0.166667,0.25,0.0,0,6,3000.0,711.838166,750.333981,0.0,12,231.63,0.9486950805084879,0.9289145049036183,1
28.413136,0.727273,215.94,0.0,215.94,0.0,0.5,0.0,0.5,0.0,0,12,4000.0,331.529307,146.818553,0.777778,12,215.94,2.2580884884427044,0.00710328398224179,2
37.261373,1.0,498.65,51.05,447.6,0.0,1.0,0.083333,1.0,0.0,0,29,7000.0,487.168856,164.505587,0.666667,12,498.65,2.96141204241215,0.005323053278109924,2
11.116861,1.0,168.0,0.0,168.0,0.0,1.0,0.0,1.0,0.0,0,12,5500.0,154.705191,157.784568,0.083333,12,168.0,0.9804835996075612,0.0020212474508704593,2
6.420394,0.363636,136.72,0.0,136.72,0.0,0.333333,0.0,0.333333,0.0,0,4,2500.0,361.012758,169.705471,0.8,12,136.72,2.127289913517879,0.0025681575897273695,2
135.856693,0.75,843.95,198.0,645.95,0.0,0.75,0.25,0.625,0.0,0,25,1200.0,862.494363,113.077567,1.0,8,843.95,7.627457059855465,0.1132139098898841,2
13.792103,0.909091,600.0,600.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4500.0,607.677726,92.393376,0.0,12,600.0,6.577069553441844,0.003064911770966863,1
2116.845833,1.0,898.34,0.0,898.34,256.376109,0.916667,0.0,0.916667,0.166667,2,11,2500.0,1786.497369,508.470423,0.0,12,1154.716109,3.513473455004217,0.8467383298130465,2
135.794123,0.909091,880.28,0.0,880.28,0.0,0.833333,0.0,0.833333,0.0,0,22,6000.0,1550.332412,178.096603,0.727273,12,880.28,8.705007837515698,0.022632353795612747,2
243.182403,1.0,2687.48,398.67,2288.81,0.0,1.0,0.333333,1.0,0.0,0,67,5500.0,2349.060843,176.161796,1.0,12,2687.48,13.334677342034063,0.04421498228324549,2
7468.01201,1.0,1569.41,796.07,773.34,4500.288676,0.545455,0.454545,0.363636,0.272727,7,10,8700.0,2162.94335,4628.802111,0.0,11,6069.698676,0.467279285970583,0.8583921840708136,1
7395.88757,1.0,0.0,0.0,0.0,4507.523293,0.0,0.0,0.0,1.0,31,0,8500.0,2902.821241,2869.727066,0.0,12,4507.523293,1.0115321646008681,0.8701044189763477,1
364.219107,0.818182,142.52,142.52,0.0,654.345476,0.083333,0.083333,0.0,0.25,6,2,2500.0,621.956899,191.258003,0.0,12,796.865476,3.251925967671744,0.14568764221724942,1
53.173349,0.545455,60.0,60.0,0.0,277.129953,0.083333,0.083333,0.0,0.083333,1,1,1200.0,2202.149777,274.519006,0.0,12,337.129953,8.021847845323766,0.0443111237974073,1
1173.949821,1.0,785.69,785.69,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,1200.0,473.659122,619.376955,0.0,12,785.69,0.764734804110773,0.9782915093475707,1
1543.205532,1.0,1027.57,927.57,100.0,0.0,0.416667,0.333333,0.083333,0.0,0,13,6000.0,319.878647,443.406361,0.0,12,1027.57,0.7214119325317498,0.2572009215713318,2
467.345479,1.0,46.74,0.0,46.74,0.0,0.166667,0.0,0.166667,0.0,0,2,2500.0,122.054178,206.106505,0.0,12,46.74,0.5921898102056599,0.18693819085224722,1
303.054817,0.636364,894.4,609.4,285.0,0.0,0.636364,0.363636,0.454545,0.0,0,12,4000.0,183.620398,128.25155,0.0,11,894.4,1.4317205810206128,0.07576370406059074,2
5481.738308,1.0,0.0,0.0,0.0,8896.92309,0.0,0.0,0.0,1.0,80,0,9000.0,13652.75432,1343.985397,0.0,12,8896.92309,10.158409644101145,0.6090820335454644,1
1952.189994,1.0,297.59,99.59,198.0,55.219714,0.5,0.083333,0.416667,0.166667,2,7,2500.0,634.780319,658.460719,0.0,12,352.809714,0.9640367163035473,0.780875994476496,1
0.0,0.0,54.85,0.0,54.85,0.0,0.333333,0.0,0.333333,0.0,0,5,5000.0,75.750562,312.343947,0.0,12,54.85,0.2425228992024328,0.0,2
19.962737,1.0,287.4,0.0,287.4,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,276.339695,167.93554,0.833333,12,287.4,1.6455104056288261,0.006654245644485848,2
1773.484195,1.0,0.0,0.0,0.0,1578.889669,0.0,0.0,0.0,0.25,3,0,3000.0,442.578729,616.532252,0.0,12,1578.889669,0.7178516945152175,0.5911613963627953,1
1734.688041,1.0,0.0,0.0,0.0,158.851964,0.0,0.0,0.0,0.166667,2,0,1800.0,363.842433,612.656741,0.0,12,158.851964,0.5938764771727784,0.963715572979358,1
927.294609,1.0,364.74,151.42,213.32,0.0,0.75,0.166667,0.583333,0.0,0,16,1000.0,442.174198,711.024081,0.0,12,364.74,0.6218835670928061,0.9272945997270541,2
1248.193121,1.0,40.13,0.0,40.13,0.0,0.083333,0.0,0.083333,0.0,0,1,1750.0,293.330975,343.940892,0.0,12,40.13,0.8528528398172313,0.7132532079242674,1
467.287934,1.0,4327.92,78.0,4249.92,0.0,1.0,0.083333,1.0,0.0,0,13,3000.0,4214.565847,182.841487,0.75,12,4327.92,23.05037924186324,0.15576264414745786,2
1450.959629,0.444444,0.0,0.0,0.0,3419.81768,0.0,0.0,0.0,0.222222,4,0,4000.0,446.092673,747.172775,0.0,9,3419.81768,0.5970408477873026,0.3627399063431502,1
34.195309,1.0,211.56,0.0,211.56,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,188.66041,153.221194,0.5,12,211.56,1.2312943970861894,0.034195308658046916,2
3028.512053,1.0,0.0,0.0,0.0,353.51025,0.0,0.0,0.0,0.583333,10,0,3000.0,820.085077,1187.871281,0.0,12,353.51025,0.6903821004964418,1.0095040143016532,1
886.65747,1.0,1440.48,1440.48,0.0,0.0,1.0,1.0,0.0,0.0,0,13,1800.0,309.644014,291.857209,0.0,12,1440.48,1.0609434814082843,0.49258748059673624,2
692.529504,1.0,404.0,404.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,6400.0,787.236366,201.135008,0.0,12,404.0,3.913969699696947,0.10820773483092541,1
952.952011,1.0,39.58,39.58,0.0,663.05871,0.083333,0.083333,0.0,0.083333,3,1,1800.0,1665.457998,204.226245,0.0,12,702.6387100000001,8.154965178203948,0.529417780947679,1
2056.866139,1.0,3373.7,3373.7,0.0,0.0,0.833333,0.833333,0.0,0.0,0,31,7000.0,2647.183713,490.378067,0.0,12,3373.7,5.39825052782692,0.2938380194373743,2
566.928754,0.909091,903.0,903.0,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,1500.0,751.551966,193.903676,0.0,11,903.0,3.875903452397496,0.37795250014698334,1
1395.907515,1.0,962.12,962.12,0.0,0.0,0.583333,0.583333,0.0,0.0,0,20,1600.0,1081.988109,645.551427,0.0,12,962.12,1.6760680047870453,0.8724421914222363,2
18.606861,0.636364,302.5,0.0,302.5,0.0,0.75,0.0,0.666667,0.0,0,17,3000.0,705.81092,112.041868,0.333333,12,302.5,6.299527753363791,0.0062022869793257095,2
8419.737786,1.0,3050.48,1475.56,1574.92,2127.489462,1.0,1.0,1.0,0.25,5,67,12300.0,3298.741768,4239.303788,0.0,12,5177.969462,0.7781329022836877,0.6845315267605434,0
5.168354,0.181818,69.0,29.0,40.0,0.0,0.083333,0.083333,0.083333,0.0,0,3,5000.0,167.350713,41.839613,0.181818,12,69.0,3.9998140757625853,0.0010336707979326585,1
7030.446043,1.0,3747.12,1053.08,2694.04,266.710051,1.0,0.25,1.0,0.083333,1,70,14000.0,1968.080891,1635.841661,0.0,12,4013.830051,1.2030998634463812,0.5021747169984466,0
7091.028361,1.0,0.0,0.0,0.0,2137.809373,0.0,0.0,0.0,0.25,5,0,8500.0,1835.361842,2701.584337,0.0,12,2137.809373,0.6793649970759177,0.8342386297244251,1
1478.552756,1.0,479.1,311.1,168.0,901.677781,0.5,0.416667,0.5,0.083333,1,11,4500.0,4774.597215,478.802097,0.0,12,1380.777781,9.971963667653618,0.3285672783809616,2
985.457755,1.0,672.31,103.0,569.31,0.0,1.0,0.166667,1.0,0.0,0,17,2500.0,1656.974517,542.14663,0.0,12,672.31,3.0563216568122606,0.3941831004232676,2
767.708957,1.0,1730.6,661.45,1069.15,0.0,1.0,0.571429,0.857143,0.0,0,45,4000.0,341.459733,126.503057,0.0,7,1730.6,2.699220984104678,0.19192723877018192,2
8670.048011,1.0,0.0,0.0,0.0,7738.744823,0.0,0.0,0.0,0.666667,17,0,12500.0,10496.24166,2094.307389,0.0,12,7738.744823,5.011796102621704,0.693603840325117,1
26.767358,0.6,190.0,90.0,100.0,0.0,0.5,0.1,0.3,0.0,0,7,1200.0,270.6586,136.109592,0.0,10,190.0,1.9885342108340012,0.02230613148078224,2
878.010252,0.833333,4085.23,3705.15,380.08,0.0,0.833333,0.833333,0.666667,0.0,0,43,20000.0,4036.028203,109.759102,1.0,6,4085.23,36.7716914746905,0.04390051257804974,0
2409.236843,1.0,990.15,772.6,217.55,0.0,0.75,0.416667,0.416667,0.0,0,26,8000.0,707.712681,606.899998,0.0,12,990.15,1.1661108447373756,0.3011546049985568,2
2891.678357,0.454545,0.0,0.0,0.0,7981.152983,0.0,0.0,0.0,0.083333,4,0,10000.0,1379.83404,1840.913723,0.0,12,7981.152983,0.749537588462327,0.28916783541083213,1
21.409828,1.0,149.71,0.0,149.71,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,141.974905,150.500248,0.166667,12,149.71,0.9433532333213674,0.014273218571511877,2
1268.584315,1.0,1835.93,255.32,1580.61,674.180105,1.0,0.25,1.0,0.083333,1,30,1200.0,3021.605454,3148.909502,0.083333,12,2510.110105,0.9595720177049025,1.05715358702372,2
3509.710886,1.0,0.0,0.0,0.0,3448.87085,0.0,0.0,0.0,0.090909,1,0,6000.0,811.884107,833.953708,0.0,11,3448.87085,0.9735361681066335,0.5849518133584136,1
2.566385,0.454545,0.0,0.0,0.0,294.434643,0.0,0.0,0.0,0.083333,1,0,1300.0,379.556939,54.371074,0.0,12,294.434643,6.980860249172151,0.001974142292506598,1
879.987974,1.0,1517.56,1507.56,10.0,0.0,0.583333,0.583333,0.083333,0.0,0,15,1700.0,1812.402979,314.375296,0.166667,12,1517.56,5.765093327654686,0.5176399816609413,2
868.331112,1.0,1167.15,864.28,302.87,748.152104,1.0,0.25,1.0,0.25,4,26,3000.0,704.323375,240.060933,0.083333,12,1915.302104,2.9339357173149154,0.2894437030351876,2
3093.592745,1.0,47.69,82.41,0.0,1438.951061,0.166667,0.083333,0.0,0.583333,15,1,4100.0,4591.237633,723.343619,0.0,12,1486.641061,6.347242788807365,0.7545348140133298,1
1879.694262,1.0,832.67,694.73,137.94,0.0,0.583333,0.25,0.333333,0.0,0,22,2000.0,873.931715,1452.265916,0.0,12,832.67,0.6017711352679633,0.9398471263007644,2
6372.182817,1.0,22101.78,22101.78,0.0,19513.47483,0.333333,0.333333,0.0,0.666667,35,40,7500.0,39461.9658,6764.853481,0.25,12,41615.25483,5.833380701075112,0.8496243744671675,0
1235.224095,1.0,637.28,10.0,627.28,0.0,1.0,0.083333,0.916667,0.0,0,13,1500.0,742.382146,703.203441,0.0,12,637.28,1.0557145943244242,0.8234827245101152,2
4800.168978,1.0,0.0,0.0,0.0,4491.730795,0.0,0.0,0.0,0.272727,11,0,9000.0,1134.482984,1092.950836,0.0,11,4491.730795,1.0380000053543121,0.5333521080740532,1
704.910363,1.0,500.5,225.5,275.0,851.158327,1.0,0.166667,1.0,0.333333,6,18,1200.0,1713.299924,425.812312,0.0,12,1351.658327,4.02360344095444,0.5874252976047891,2
1340.551352,1.0,427.96,331.96,96.0,618.344755,0.5,0.333333,0.416667,0.166667,4,12,1500.0,326.956073,472.486843,0.0,12,1046.304755,0.6919897790256611,0.8937008953753274,1
923.977036,1.0,0.0,0.0,0.0,6616.555691,0.0,0.0,0.0,0.416667,6,0,2500.0,5155.088326,320.494371,0.2,12,6616.555691,16.084800956307564,0.3695908129216367,1
182.171771,1.0,270.65,45.65,225.0,0.0,0.833333,0.083333,0.75,0.0,0,10,1000.0,216.489485,190.287126,0.0,12,270.65,1.1376990034681063,0.18217176917828232,2
22.689289,0.818182,360.6,160.6,200.0,0.0,0.666667,0.166667,0.416667,0.0,0,9,4500.0,415.618854,144.896661,0.857143,12,360.6,2.8683809719824414,0.005042064211017635,2
1184.971992,1.0,0.0,0.0,0.0,4743.715012,0.0,0.0,0.0,0.5,10,0,3000.0,2355.267462,268.140818,0.0,12,4743.715012,8.783695789885455,0.3949906626833644,1
4375.764064,1.0,1016.41,0.0,1016.41,252.583938,0.916667,0.0,0.833333,0.083333,1,12,10000.0,1133.806322,1165.41843,0.0,12,1268.993938,0.972874877456032,0.4375764059624236,2
444.519756,1.0,302.4,0.0,302.4,1955.504366,0.333333,0.0,0.25,0.166667,4,6,3000.0,2579.035502,209.238839,0.166667,12,2257.9043659999998,12.325796640183201,0.14817325150608915,1
1383.72609,1.0,0.0,0.0,0.0,148.185304,0.0,0.0,0.0,0.166667,2,0,1500.0,298.943957,508.050053,0.0,12,148.185304,0.5884143685265127,0.9224840538501063,1
4738.804194,1.0,0.0,0.0,0.0,3814.313134,0.0,0.0,0.0,0.833333,27,0,7000.0,1374.849589,1159.813479,0.0,12,3814.313134,1.1854057588047247,0.6769720267471829,1
389.835298,0.818182,0.0,0.0,0.0,2101.740346,0.0,0.0,0.0,0.5,7,0,3000.0,2236.589562,100.212983,0.0,12,2101.740346,22.318359077450168,0.129945098900183,1
455.452678,0.909091,1301.25,1301.25,0.0,0.0,0.5,0.5,0.0,0.0,0,9,1500.0,472.453467,170.192614,0.0,12,1301.25,2.775992612934859,0.30363511664243253,2
658.6552,1.0,629.99,629.99,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,353.862252,247.500183,0.0,12,629.99,1.4297453578147312,0.1097758664837069,1
5058.555256,1.0,0.0,0.0,0.0,2915.339463,0.0,0.0,0.0,0.666667,8,0,7000.0,1689.268612,1198.874608,0.0,12,2915.339463,1.4090452718217443,0.7226507498247846,1
42.51225,0.272727,523.15,75.2,447.95,0.0,0.25,0.083333,0.25,0.0,0,7,2000.0,925.820102,164.103619,1.0,12,523.15,5.641679636469221,0.021256124893719378,2
21.187313,0.272727,319.41,0.0,319.41,0.0,0.25,0.0,0.166667,0.0,0,6,6000.0,135.546054,29.013477,0.083333,12,319.41,4.671829139324067,0.0035312188274479687,2
570.552082,1.0,3179.69,1258.99,1920.7,0.0,1.0,0.25,0.833333,0.0,0,28,5000.0,3067.833591,248.870731,0.416667,12,3179.69,12.327015938767989,0.11411041617177918,2
3.319222,0.181818,47.05,0.0,47.05,0.0,0.083333,0.0,0.083333,0.0,0,1,1900.0,511.105425,118.437426,1.0,12,47.05,4.3154043371894675,0.0017469589381739004,2
2899.781468,1.0,223.62,193.94,29.68,507.263645,0.333333,0.25,0.166667,0.083333,2,6,3000.0,1059.352415,683.372766,0.0,12,730.883645,1.5501823487917232,0.9665938194446873,1
1278.829156,1.0,0.0,0.0,0.0,2425.727213,0.0,0.0,0.0,0.166667,6,0,4000.0,445.436177,418.536968,0.0,12,2425.727213,1.0642695876683088,0.31970728820073174,1
1368.906278,1.0,0.0,0.0,0.0,5809.802917,0.0,0.0,0.0,0.166667,8,0,6000.0,322.580506,419.059837,0.0,12,5809.802917,0.7697719271109266,0.22815104595308158,1
1859.165344,1.0,0.0,0.0,0.0,1543.160715,0.0,0.0,0.0,0.083333,5,0,3500.0,310.775643,659.586136,0.0,12,1543.160715,0.47116763274163737,0.5311900967680283,1
1413.865738,1.0,313.03,313.03,0.0,1405.693267,0.25,0.25,0.0,0.166667,3,4,1800.0,1467.766461,405.632903,0.0,12,1718.723267,3.6184599768904846,0.7854809611917725,1
205.409896,0.909091,0.0,0.0,0.0,1903.840296,0.0,0.0,0.0,0.25,3,0,1500.0,779.245735,60.582149,0.125,12,1903.840296,12.862627345453303,0.1369399297537338,1
2527.531968,1.0,720.16,720.16,0.0,4783.105548,0.5,0.5,0.0,0.416667,15,13,3000.0,3866.435107,1094.491962,0.090909,12,5503.265548,3.5326299378283603,0.842510653191631,1
1022.71734,1.0,120.09,120.09,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,368.7253,410.924268,0.0,12,120.09,0.897307167623715,0.40908693436365223,1
3078.059784,1.0,0.0,0.0,0.0,4403.683518,0.0,0.0,0.0,0.333333,8,0,6000.0,6043.227704,1183.930323,0.083333,12,4403.683518,5.1043777961891275,0.5130099631449834,1
1064.308102,1.0,1067.32,242.38,824.94,3608.38187,0.833333,0.25,0.666667,0.083333,1,13,6000.0,4770.998795,289.339838,0.083333,12,4675.70187,16.489255897445556,0.17738468337102553,2
1204.686047,1.0,0.0,0.0,0.0,2212.929045,0.0,0.0,0.0,0.75,20,0,3500.0,1668.247356,448.064322,0.0,12,2212.929045,3.7232317702092836,0.3441960124451542,1
40.247238,0.181818,0.0,0.0,0.0,909.480894,0.0,0.0,0.0,0.083333,2,0,1500.0,3578.648701,69.271137,1.0,12,909.480894,51.66146160392003,0.02683149182112339,1
2722.600219,1.0,0.0,0.0,0.0,234.473649,0.0,0.0,0.0,0.083333,2,0,3000.0,638.102089,653.783205,0.0,12,234.473649,0.9760147926098104,0.9075334033082219,1
90.953335,0.888889,921.02,317.74,603.28,0.0,0.888889,0.111111,0.777778,0.0,0,9,2500.0,782.67882,109.17084,0.777778,9,921.02,7.169302245059006,0.03638133385447466,2
165.721899,1.0,231.51,115.0,116.51,0.0,0.833333,0.166667,0.75,0.0,0,24,4300.0,90.964048,208.147019,0.0,12,231.51,0.4370182386797363,0.038539976422000057,2
738.656748,1.0,0.0,0.0,0.0,1417.01143,0.0,0.0,0.0,0.25,3,0,3000.0,170.645351,187.555397,0.0,12,1417.01143,0.9098396774026355,0.24621891517927028,1
3182.968599,1.0,2502.46,2455.79,46.67,1837.023964,0.833333,0.833333,0.166667,0.5,22,53,5500.0,2170.561697,1731.420819,0.0,12,4339.483964,1.2536303483501643,0.5787215624023244,1
44.586199,0.272727,413.7,0.0,413.7,0.0,0.166667,0.0,0.166667,0.0,0,4,2500.0,2271.738188,131.138844,0.0,12,413.7,17.32315113871591,0.01783447952866208,1
3221.105151,1.0,3447.55,1450.0,1997.55,0.0,1.0,0.166667,1.0,0.0,0,40,9500.0,5401.287094,756.926664,0.0,12,3447.55,7.135812859463321,0.33906369974835404,2
45.869314,0.363636,0.0,0.0,0.0,566.943998,0.0,0.0,0.0,0.25,10,0,4500.0,238.152441,123.753834,0.0,12,566.943998,1.924404392642543,0.010193180866237377,1
2089.997028,1.0,2576.0,2576.0,0.0,0.0,0.25,0.25,0.0,0.0,0,4,5700.0,574.514857,531.183467,0.0,12,2576.0,1.0815751654112542,0.36666614461988395,1
2017.314401,1.0,4311.85,1259.88,3051.97,0.0,1.0,0.666667,1.0,0.0,0,121,12000.0,5430.633936,477.257131,0.0,12,4311.85,11.378842702324281,0.1681095332765754,0
1719.048074,1.0,2115.79,1395.05,720.74,0.0,1.0,0.583333,0.666667,0.0,0,34,9000.0,4450.197966,556.179286,0.0,12,2115.79,8.001372934960886,0.19100534134332742,2
875.649126,1.0,0.0,0.0,0.0,748.125667,0.0,0.0,0.0,0.166667,3,0,1200.0,860.788124,214.677868,0.0,12,748.125667,4.009673153188146,0.7297075989191034,1
268.82613,0.454545,0.0,0.0,0.0,2793.801452,0.0,0.0,0.0,0.166667,2,0,6000.0,6801.790399,156.159732,1.0,12,2793.801452,43.55661908688349,0.04480435492532607,1
1906.283349,1.0,4016.42,1058.18,2958.24,0.0,1.0,0.583333,1.0,0.0,0,35,8000.0,1344.622375,526.831031,0.0,12,4016.42,2.552283882984032,0.23828541832714323,2
2686.595082,1.0,282.52,282.52,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,3000.0,3747.500925,1248.460984,0.083333,12,282.52,3.001696443068849,0.8955316910148943,1
99.508886,0.636364,248.72,225.39,23.33,198.923306,0.25,0.166667,0.083333,0.166667,3,3,1500.0,275.248686,100.780063,0.083333,12,447.643306,2.7311816493722922,0.06633925689107162,1
1038.573059,1.0,1023.76,855.9,167.86,0.0,0.909091,0.272727,0.818182,0.0,0,18,1600.0,811.701446,327.262906,0.0,11,1023.76,2.480273218613013,0.6491081578180741,2
5678.479456,1.0,0.0,0.0,0.0,2677.463375,0.0,0.0,0.0,0.666667,35,0,9500.0,1259.720956,1479.53625,0.0,12,2677.463375,0.8514295932159174,0.597734678949753,1
788.5958,1.0,3858.06,3678.81,179.25,974.547645,0.916667,0.833333,0.166667,0.333333,6,44,7050.0,8123.060053,3915.696493,0.444444,12,4832.607645,2.0744866326531026,0.11185756012502475,0
2933.387442,0.727273,0.0,0.0,0.0,3317.250842,0.0,0.0,0.0,0.25,5,0,6500.0,9317.533927,929.334025,0.125,12,3317.250842,10.026033241104745,0.45129037499801483,1
1322.005771,1.0,0.0,0.0,0.0,159.292225,0.0,0.0,0.0,0.25,3,0,1500.0,404.269442,424.156288,0.0,12,159.292225,0.9531143210798205,0.8813371747910855,1
286.686616,0.090909,0.0,0.0,0.0,3742.712482,0.0,0.0,0.0,0.083333,2,0,4000.0,0.0,312.343947,0.0,12,3742.712482,0.0,0.07167165382082087,1
485.507827,0.875,0.0,0.0,0.0,455.227731,0.0,0.0,0.0,0.125,1,0,2000.0,794.426157,116.202264,0.0,8,455.227731,6.836580125789965,0.24275391228623044,1
216.716507,1.0,0.0,0.0,0.0,810.792285,0.0,0.0,0.0,0.25,3,0,1800.0,1308.537026,94.70744,0.25,12,810.792285,13.816621881383142,0.12039805877556635,1
239.446482,0.636364,0.0,0.0,0.0,698.096182,0.0,0.0,0.0,0.25,8,0,2000.0,351.850485,181.339692,0.166667,12,698.096182,1.940283794003367,0.1197232404013838,1
91.861479,1.0,939.51,0.0,939.51,0.0,0.916667,0.0,0.833333,0.0,0,11,3000.0,874.020918,180.358798,1.0,12,939.51,4.846011834365195,0.03062049289793169,2
27.716642,0.1,0.0,0.0,0.0,480.104401,0.0,0.0,0.0,0.1,1,0,5000.0,0.0,312.343947,0.0,10,480.104401,0.0,0.0055433283889133435,1
1030.914048,1.0,1083.44,1083.44,0.0,1342.617687,1.0,1.0,0.0,0.333333,5,48,1200.0,2574.978162,606.739379,0.083333,12,2426.057687,4.2439607658305505,0.8590950328408749,2
391.755763,1.0,575.72,400.72,175.0,0.0,0.833333,0.416667,0.5,0.0,0,13,10500.0,1631.594511,269.311255,0.333333,12,575.72,6.058396818269002,0.03731007263113326,2
126.279615,1.0,1307.52,0.0,1307.52,0.0,1.0,0.0,1.0,0.0,0,39,6000.0,1491.690159,164.139365,0.5,12,1307.52,9.087948330496568,0.02104660246492233,2
1193.708983,1.0,6643.71,4841.7,1802.01,0.0,1.0,0.916667,0.75,0.0,0,39,12500.0,6446.627837,6340.898794,0.0,12,6643.71,1.0166741397817773,0.09549671856360263,0
6958.239974,1.0,0.0,0.0,0.0,3482.699506,0.0,0.0,0.0,0.166667,2,0,7500.0,3688.217452,1752.657115,0.0,12,3482.699506,2.1043576632252017,0.9277653286296462,1
5965.535557,1.0,0.0,0.0,0.0,419.177619,0.0,0.0,0.0,0.583333,7,0,6000.0,1495.067426,2221.880048,0.0,12,419.177619,0.6728839482657618,0.9942559245095736,1
1039.256129,1.0,618.75,0.0,618.75,0.0,0.916667,0.0,0.916667,0.0,0,11,1700.0,202.137436,262.20484,0.0,12,618.75,0.7709141764540207,0.6113271311098405,2
94.110539,1.0,1090.19,0.0,1090.19,0.0,1.0,0.0,1.0,0.0,0,19,7000.0,1174.739824,176.285795,0.916667,12,1090.19,6.663836739435713,0.013444362695079483,2
293.118363,1.0,368.91,0.0,368.91,683.536421,0.75,0.0,0.75,0.166667,3,18,1800.0,1309.489418,195.953485,0.166667,12,1052.446421,6.682654055238973,0.16284353409531369,2
2206.463745,1.0,1945.82,521.5,1424.32,194.73579,1.0,0.083333,1.0,0.083333,1,56,9000.0,819.905846,679.005417,0.0,12,2140.55579,1.2075100041873452,0.24516263806093042,2
39.554197,0.545455,353.9,0.0,353.9,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,374.472803,85.914125,0.454545,12,353.9,4.358686763243324,0.015821678736713283,2
237.435762,0.909091,1270.32,1270.32,0.0,438.420213,0.333333,0.333333,0.0,0.166667,2,6,1800.0,1148.378687,110.252783,0.0,12,1708.740213,10.415869346729384,0.13190875593384024,1
38.160715,0.545455,340.0,0.0,340.0,0.0,0.5,0.0,0.416667,0.0,0,6,5000.0,888.221177,146.348596,1.0,12,340.0,6.0692151519366035,0.0076321429847357155,2
28.593511,0.909091,258.32,0.0,258.32,0.0,0.666667,0.0,0.583333,0.0,0,10,4000.0,307.750161,161.030353,0.166667,12,258.32,1.911131262866246,0.007148377732129055,2
1597.679284,1.0,272.4,0.0,272.4,0.0,1.0,0.0,1.0,0.0,0,16,1550.0,587.710246,1090.811625,0.0,12,272.4,0.5387825240789625,1.030760821737027,2
1140.91813,1.0,0.0,0.0,0.0,1531.176754,0.0,0.0,0.0,0.333333,6,0,1800.0,1336.452403,374.452534,0.0,12,1531.176754,3.569083517830233,0.6338434020342033,1
1458.775165,1.0,0.0,0.0,0.0,1759.295218,0.0,0.0,0.0,0.333333,10,0,3500.0,856.740386,379.255051,0.0,12,1759.295218,2.2590084460336315,0.4167929030948774,1
2.307336,0.142857,0.0,0.0,0.0,28.443974,0.0,0.0,0.0,0.142857,1,0,3000.0,0.0,312.343947,0.0,7,28.443974,0.0,0.0007691119974362932,1
1173.112709,1.0,823.05,573.05,250.0,1000.869648,0.5,0.25,0.416667,0.25,3,11,1500.0,2049.345099,266.90291,0.0,12,1823.919648,7.678241583119436,0.7820751341194991,1
287.817221,1.0,360.0,360.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,112.678222,208.247475,0.0,12,360.0,0.5410784288703414,0.09593907334686975,1
3.894895,0.727273,182.49,0.0,182.49,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,201.08824,13.88938,0.0,12,182.49,14.477830919860414,0.0025965966493560226,2
